1500378,23,0-1,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Nc3 Be6 h3 Bb4 Bd2 Kc8 g4 Ne7 Ne4 Bxd2 Nfxd2 h5 Ng5 hxg4 Nxe6 fxe6 hxg4 Ng6 Kg2 Kd7 Kg3 Nxe5 f4 Nf7 Ne4 b6 Rae1 Rh6 f5 e5 Rh1 Ke7 Rxh6 gxh6 Kh4 Rg8 Kh5 Nd6 Ng3 Kf6 Kh4 Re8 Nh5+ Kf7 Kg3 a5 b3 b5 Kf3 b4 Ng3 Kf6 Rh1 Rh8 Rh5 Nf7 Ne4+ Ke7 Rh2 Rd8 Rh1 Rd4 Ke3 c5 c3 bxc3 Rc1 Nd6 Nxc3 Kf6 Ne2 Rxg4 Rxc5 h5 Rxc7 Nxf5+ Kf2 h4 Rh7 Rg8 Nc3 Rc8 Ne4+ Kg6 Ra7 Rc2+ Kf3 h3 Ra6+ Kh5 Ra8 h2
1500379,24,0-1,Nf3 Nf6 c4 e6 g3 a6 Bg2 b5 Na3 Bxa3 bxa3 Bb7 Rb1 Bc6 Qc2 bxc4 Qxc4 Bd5 Qc2 d6 O-O c5 d3 O-O e4 Bc6 Nd2 Nfd7 Nc4 Qe7 Be3 Ra7 Na5 Rc7 Rfc1 e5 Nxc6 Nxc6 Qa4 Ra8 Bh3 h6 Rb2 Kh7 Bg4 Nf6 Bd1 Nd4 Qc4 Raa7 Kg2 Qd7 Rb6 d5 exd5 Nxd5 Rb8 Qc6 Kg1 Nxe3 fxe3 Nf5 e4 Nd4 Qd5 Qf6 Qd8 Qxd8 Rxd8 Rab7 Rd5 f6 Bg4 Rb2 Rdxc5 Rxc5 Rxc5 Rxa2 Ra5 Kg6 Rxa6 h5 Bd7 Nf3+ Kf1 Nxh2+ Ke1 Nf3+ Kf1 Kg5 Ra7 g6 Be6 Rb2 Rf7 Rd2 Bh3 Rxd3 Rg7 Nd4 a4 Rxg3 Bd7 h4 Be8 Kh6 Rb7 h3 Rb1 Kg5 Bd7 Kf4 Ra1 Nf3 Ke2 Ng1+
1500380,25,1/2-1/2,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 g4 a6 g5 Nfd7 Be3 b5 a3 Nb6 Qg4 N8d7 Rd1 Ne5 Qg3 Qc7 f4 Nec4 Bc1 Bb7 Bg2 Rc8 Nde2 Qc5 b4 Qc7 O-O Be7 f5 exf5 exf5 O-O f6 Bd8 fxg7 Re8 Rd4 Bxg2 Qxg2 Ne3 Bxe3 Rxe3 Rdf4 Re5 h4 Nc4 Nd5 Rxd5 Qxd5 Ne3 Qxf7+ Qxf7 Rxf7 Nxf1 Rxf1 Bb6+ Kh1 Rxc2 Ng3 Bd4 Nf5 Be5 Kg1 Bh2+ Kh1 Be5 Rf3 Bxg7 Ne7+ Kh8 Rf7 Be5 Nf5 Rc8 Kg2 d5 Kf3 Bb2 h5 Rg8 Ne7 Rxg5 h6 Rg8 Nxg8 Kxg8 Rf4 Bxa3 Kg4 Bc1 Rf6 Bd2 Rxa6 Bxb4 Ra8+ Bf8 Rd8 Kf7 Kh5 b4 Rxd5 Ke6 Rd8 Bd6 Rh8 b3 Rxh7 Kd5 Rb7 Kc4 h7 Be5
1500381,17,1/2-1/2,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 d5 cxd5 exd5 Nc3 O-O O-O Bb7 Rc1 Re8 Ne5 Nbd7 Bf4 c6 e4 Nf8 exd5 cxd5 Bh3 Ba3 Rc2 a6 Na4 Ne6 Bc1 Bd6
1500382,20,1-0,d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Be7 e3 Ne4 Bxe7 Qxe7 Nxe4 Bxe4 Be2 c5 dxc5 bxc5 O-O O-O Nd2 Bb7 Rc1 Rd8 Bf3 Nc6 Nb1 d5 cxd5 Ne5 Be2 exd5 Re1 d4 exd4 Qg5 g3 Qf5 Rxc5 Qe4 f3 Qe3+ Kf1 Rxd4 Rc3 Ng4 fxg4 Qe5 Qb3 Bd5 Qc2 Re8 Qf5 Qb8 Bd3 Be6 Qh7+ Kf8 Qh8+ Ke7 Qxg7 Qd6 Bf5 Rd1 Re3 Rxe1+ Rxe1
1500383,18,1/2-1/2,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Nc3 Bb7 Bg2 d5 cxd5 exd5 O-O O-O Qc2 Na6 Rfd1 Qc8 a3 c5 dxc5 bxc5 Ne1 d4 Na4 Nd7 Nb2 Bxg2 Nxg2 Re8 Nc4 Bf8 e3 Nab8 exd4 cxd4 Bf4 Nc6 Ne1 Nf6 Nf3 Qh3 Qd3 Nd5 Bd2 Rad8 Re1 Ne3 fxe3
1500384,21,0-1,d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 c4 Nbd7 Nc3 e5 e4 c6 h3 Qa5 Re1 exd4 Nxd4 Re8 Be3 Ne5 Qe2 Be6 Nxe6 Rxe6 a3 Rae8 Kh2 a6 b4 Qc7 Rac1 Qb8 c5 dxc5 bxc5 h5 Kh1 Qc7 f4 Ned7 e5 h4 gxh4 Nh5 Qf2 Nxe5 fxe5 Bxe5 Ne2 Bb2 Rc2 Rxe3 Rxb2 Nf4 Qxf4 Qxf4 Nxf4 Rxe1+ Kh2 R8e7 Rd2 Rc1 h5 g5 Rd8+ Kg7 Nd3 Rc2 Nb4 Rxc5 Rd2 Rc3 Nc2 c5 Kg1 Kh6 Kf2 Kxh5 a4 b5 axb5 axb5 Bf1 b4 Bd3 Kh6
1500385,18,1-0,e4 c5 Nc3 Nc6 Nge2 d6 d4 cxd4 Nxd4 Nf6 Bc4 e6 Be3 a6 Bb3 Qc7 f4 Be7 Qf3 O-O f5 Nxd4 Bxd4 b5 O-O-O b4 Na4 Bb7 fxe6 fxe6 Qh3 Kh8 Qxe6 Nxe4 Qg4 Bf6 Rhe1 Rae8 Bxf6 Rxf6 Rd4 d5 Bxd5 Bxd5 Rxd5 Rc8 Qxe4
1500386,19,1-0,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Ba5 b4 cxd4 Nb5 Bc7 f4 Ne7 Nf3 Bd7 Nxc7+ Qxc7 Bd3 Nbc6 O-O a6 Qe2 h5 Bd2 Nf5 Rfb1 Nce7 a4 g6 Qf2 Qb6 c3 Kf8 cxd4 Kg7 Be1 Nc6 Kh1 Rhc8 h3 Rh8 Bxf5 exf5 b5 Nd8 Qh4 axb5 axb5 Rc8 Bb4 Ne6 Qf6+ Kg8 Ng5 Be8
1500387,19,0-1,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 d6 Be2 e5 O-O Nc6 Be3 Ng4 Bg5 f6 Bc1 f5 Bg5 Qe8 exf5 gxf5 dxe5 dxe5 h3 Nf6 Nd5 Qf7 Be3 h6 Nh4 Be6 f4 e4 Nc3 Rad8 Qa4 Nh5 Kh2 Bf6 Nxf5 Bxf5 g4 Bd4 Bc1 Kh8 gxf5 Rg8 Nxe4 Qxf5 Bxh5 Qxe4 Bf3 Bg1+ Kh1 Qf5 Bg4 Rxg4 hxg4 Qxg4
1500388,21,1/2-1/2,e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Bg4 d3 g6 Nbd2 Bg7 h3 Bxf3 Nxf3 e5 c3 Ne7 Be3 O-O Qd2 f5 Bh6 Qd7 Rfe1 Bxh6 Qxh6 Kh8 Rad1 Ng8 Qh4 Rae8 exf5 gxf5 Ng5 Nf6 f4 e4 dxe4 fxe4 f5 d5 Nxe4 Nxe4 Rxe4 Qxf5 Rxe8 Rxe8 Rf1 Qe5 Rf7 Qe3+ Qf2 Qxf2+ Kxf2 Rb8 b3 c4 bxc4 Rb2+ Ke3 Rxa2 cxd5 cxd5 g4 Kg8 Rd7 Rh2 Rxa7 Rxh3+ Kd4 Rg3 Kxd5
1500389,31,0-1,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O Ng3 e5 d5 c6 Be2 a6 a4 a5 h4 h5 Bg5 Qb6 Ra3 Nbd7 Qc2 Nc5 Be3 Bd7 Nf1 Rac8 Nd2 Qb4 Na2 Qb6 Nc3 Qd8 Qb1 Kh7 b4 axb4 Qxb4 Bh6 Bxh6 Kxh6 a5 Ra8 O-O Nh7 Nf3 Qf6 Qb2 Bg4 Qd2+ Kg7 Ng5 Bxe2 Nxe2 cxd5 Nxh7 Kxh7 Qxd5 Ra6 Rf3 Qe7 Rd1 Kg7 g3 Rd8 Nc3 Rxa5 Nb5 Ne6 Qd3 Ra6 Qd5 Rc6 Kg2 Rc5 Qd3 Rc6 Qd5 Nc5 Ra3 Qe6 Qxe6 fxe6 Kf3 Kf7 Ke3 Ke7 f4 Nd7 Ra7 Rb8 Rc1 Ra6 Ra1 Rc6 Rc1 Nf6 Rc3 Ng4+ Kf3 Kf6 Ra2 Rbc8 Rd2 Rxc4 Rxc4 Rxc4 Nxd6 Rb4 Ke2 exf4 gxf4 e5 fxe5+ Kxe5 Rd5+ Kf4 Kd3 Ne5+ Kc3 Rb6 Rxe5 Rxd6 Re8 Kg4 e5 Rb6 Kd4 Kxh4 e6 g5 Ke5 Rb1 Rd8 Re1+ Kf5 g4 Rd4 Kh3 Re4 Rf1+ Kg5 Rf8 Kxh5 Rh8+ Kg6 g3 Kg7 Re8 Kf7 g2 Kxe8 g1=Q Rf4 Qg6+ Kd7 Qd3+ Ke8 Qd6 Rf6 Kg4 Kf7 Qd5 Kg7 Qe5 Kf7 Qh5+ Kf8 Kg5 Rf2 Qh6+ Kf7 Qg6+ Ke7 Qe4 Kf7 Qd5 Rf6 b5 Rg6+ Kh5 Kf6 b4 Rg8 b3 Rh8+ Kg4
1500390,25,1/2-1/2,e4 c6 c4 d5 cxd5 cxd5 exd5 Nf6 Bb5+ Nbd7 Nc3 a6 Qa4 g6 Nf3 Bg7 O-O O-O Bxd7 Nxd7 Qh4 h6 d4 g5 Qg3 Nf6 Ne5 Nxd5 h4 f6 Ng6 Re8 f4 Nxc3 bxc3 Qc7 Ba3 Bf5 Nxe7+ Rxe7 Bxe7 gxh4 Qe3 Re8 Rae1 Bf8 Qf3 Rxe7 Qd5+ Rf7 Qxf5 Qxc3 Qe4 f5 Qe3 Qxe3+ Rxe3 Rd7 Rd3 Rd5 Rb1 b5 Kf2 Kf7 Rc1 Bd6 Ke3 a5 Rc6 b4 Ra6 Ke7 Rd1 h5 Kd3 Bxf4 Kc4 Rd8 Rxa5 Kf6 d5 Bd6 Ra6 h3 gxh3 f4 Kd4 Kf5 Ra7 Rf8 Rd7 Be5+ Kc5 f3 d6 f2 Kd5 Rf6 Rf1 Bg3 Rd8 Kf4 d7 Kf3 Kc5 Rf7 Kc6 Rf6+ Kb7 Rd6 Rf8+ Kg2 R1xf2+ Bxf2 d8=Q Rxd8 Rxd8 Kxh3 Kc6 h4 Kb5 Kg2 Kxb4
1500391,21,1-0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 g4 a6 Be3 Nge7 Nb3 Ng6 Qe2 Be7 O-O-O b5 f4 h6 Qf2 Bd7 Kb1 Rb8 Be2 Na5 Nxa5 Qxa5 Bd3 Bh4 Qd2 Bc6 Rhf1 Be7 h4 Nxh4 f5 e5 Qh2 Qd8 Be2 g5 Qf2 f6 Nd5 O-O Rd2 Rf7 c4 Qa5 Rc1 Bd8 cxb5 Bxd5 Rxd5 axb5 Bd3 Rc7 Qe2 Ra8 a3 Rb7 Bxb5 Kg7 Ka2 Rab8 b4 Qxb5 Rxb5 Rxb5 Ba7 R8b7 Rc8 Be7 Qc4 d5 Qc6 Bxb4 Qe8
1500392,23,1/2-1/2,d4 d6 e4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 Be7 O-O O-O Qe2 c6 a4 exd4 Nxd4 Re8 Ba2 Bf8 Qf3 Ne5 Qd1 a5 f3 Ng6 Kh1 Bd7 Be3 d5 Bg5 h6 Bxf6 Qxf6 exd5 Rad8 Ne4 Qe5 dxc6 bxc6 c3 c5 Nb5 Be6 Qb1 Nf4 Bxe6 Rxe6 Na3 f5 Ng3 Nd3 Nc4 Qd5 Qa2 h5 b3 h4 Ne2 h3 gxh3 Rh6 Ng1 Nf4 Qc2 Qf7 Rad1 Rxd1 Qxd1 Nxh3 Nxh3 Rxh3 Rf2 Kh7 Nxa5 Qf6 Qc2 Bd6 Nc4 Bg3 Re2 Bf4 Qd3 Qg5 Rg2 Qh5 Qe2 Qxf3 Qxf3 Rxf3 Rc2 Rf1+ Kg2 Ra1 a5 g5 b4 Ra4 Nb6 Ra3 Nd5 Bd6 Re2 cxb4 cxb4 g4
1500393,19,1-0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 e6 Qd2 a6 O-O-O h6 Be3 Nxd4 Bxd4 Be7 f3 b5 Kb1 Qa5 Bxf6 gxf6 Bd3 Bb7 f4 Rc8 f5 Rc5 Rhf1 Re5 Qf4 b4 Ne2 exf5 Ng3 fxe4 Bxe4 Bc8 Bf5 Be6 Bxe6 fxe6 Ne4 Kd7 Nxf6+ Kc7 Qg4 Kc8 Ng8 Bg5 Qc4+ Kb8 Rf8+ Ka7 Rf7+ Kb8 Qc6
1500394,21,1-0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 e5 Be3 Ng4 Bg5 f6 Bh4 Nd7 O-O h5 dxe5 dxe5 b4 Nh6 Bg3 c6 c5 Nf7 Qb3 Bh6 Rad1 Kg7 Nd2 f5 f4 h4 Bf2 Bxf4 Nf3 Ng5 Nxh4 fxe4 Qc2 Rh8 Rd6 Qe8 Nxe4 Nxe4 Qxe4 Nf6 Qc2 g5 g3 gxh4 gxf4 Bh3 Re1 Rh6 f5 Rh5 Kh1 Bxf5 Rg1+ Kh7 Qd1 Rh6 Rg5 Be4+ Bf3 Bd5 Bxd5 cxd5 Qf3 Qe7 Bxh4 Rxh4 Rxf6 Kh8 Rh5+
1500395,21,1/2-1/2,c4 e5 Nc3 Nf6 g3 Bb4 Bg2 O-O Nf3 Re8 O-O e4 Nd4 Nc6 Nc2 Bxc3 dxc3 h6 Ne3 b6 Nd5 Bb7 b3 Ne5 f3 exf3 exf3 Nxd5 cxd5 Qe7 f4 Qc5+ Kh1 Ng6 Bb2 b5 Rc1 Qe3 c4 bxc4 bxc4 d6 Rf3 Qe2 Qd4 f6 Rb3 Bc8 Bf3 Qe7 Kg1 Bf5 c5 Rab8 Kf2 a5 Ba3 Qd7 cxd6 Rxb3 axb3 cxd6 Rc6 Qe7 Qd2 Qa7+ Kg2 Be4 Bxd6 Bxf3+ Kxf3 Qg1 Rc1 Qb6 Bc7 Qxb3+ Kf2 Nf8 d6 Nd7 Bxa5
1500396,24,1/2-1/2,c4 e6 Nf3 d5 d4 c5 cxd5 exd5 g3 Nf6 Bg2 Be7 O-O O-O dxc5 Bxc5 Bg5 Nc6 Nc3 d4 Ne4 Be7 Bxf6 Bxf6 Ne1 Re8 Nd3 Bf5 Ndc5 Bxe4 Nxe4 Be7 Rc1 Qb6 Qc2 Rad8 Rfd1 Qb5 Rd2 Bb4 Rd3 Qf5 Rb3 d3 Rxd3 Nd4 Qd1 Rxe4 e3 Rg4 exd4 Rg6 Bxb7 Rgd6 Bg2 Qf6 d5 Ba5 Qe2 g6 Rc4 Bb6 h4 h5 Rf3 Qg7 Rfc3 Qf6 Rf4 Qg7 Rc6 R6d7 Kh2 Kf8 b4 Bc7 Re4 Bd6 Bh3 f5 Re6 Re7 b5 Qf7 Rxe7 Qxe7 Qxe7+ Kxe7 a4 f4 Kg2 fxg3 fxg3 g5 hxg5 Rg8 Ra6 Rxg5 Rxa7+ Kf6 Ra6 Ke7 Kf2 Rxd5 b6 Rd3 Bf1 Rb3 Bb5 Bxg3+ Ke2 h4
1500397,25,1/2-1/2,Nf3 d5 g3 c6 Bg2 Bg4 O-O Nd7 d3 e6 Nbd2 Bd6 h3 Bh5 e4 Ne7 Qe2 O-O g4 Bg6 Nh4 Qc7 Ndf3 Rae8 Bd2 f6 Nxg6 Nxg6 Rae1 Bf4 exd5 Bxd2 Qxd2 cxd5 Nd4 Nf4 Nb5 Qb8 c4 a6 Nc3 Qd6 cxd5 exd5 d4 f5 Rxe8 Rxe8 Re1 Rf8 Qe3 fxg4 hxg4 h6 Qe7 Rf6 Qxd6 Rxd6 Re3 Kf7 Rf3 Rf6 Rg3 Nb6 g5 Rf5 gxh6 gxh6 Bf1 Rf6 a4 Nd7 Ne2 Nxe2+ Bxe2 Rb6 Bh5+ Kf6 Be8 Nf8 Rf3+ Ke7 Bh5 Nd7 Re3+ Kd8 b3 Rb4 Rd3 Ke7 Kf1 Nb8 Ke2 Nc6 Ke3 Kf6 Bf3 Ke6 Bg4+ Kd6 Bd1 b5 axb5 Rxb5 Kd2 Rb4 Kc3 a5 Rd2 Na7 Be2 Rb8 Rd1 Re8 Kd3 Rb8 Kc3 Rf8 Rh1 Rxf2 Rxh6+ Kc7 Rh7+ Kb6
1500398,15,1/2-1/2,d4 g6 e4 d6 Nf3 Bg7 Nc3 a6 a4 Nc6 Be2 e5 dxe5 Nxe5 Nxe5 Bxe5 O-O Bg7 Bf4 Ne7 Qd2 O-O
1500399,29,1-0,Nf3 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O a3 Bxc3 Qxc3 b6 g3 Bb7 Bg2 d6 O-O Nbd7 b3 Qe7 Bb2 Rae8 d3 e5 e4 Qd8 Nh4 Nc5 f4 a5 Rae1 Nfd7 Bc1 exf4 Nf5 Qf6 Qc2 f3 Rxf3 Qd8 g4 Ne5 Rg3 Ne6 d4 Ng6 Qf2 c5 d5 Nc7 a4 Bc8 Rf1 f6 Rh3 Rf7 Qg3 Ne5 Qh4 Bxf5 exf5 h6 Re3 Rfe7 Qg3 Kf7 h4 Rh8 Rfe1 Ke8 Bb2 Kd7 Bxe5 Rxe5 Rxe5 dxe5 d6 Ne8 Qf3 Nxd6 Qc6+ Ke7 Rd1 Re8 Bf3 Qb8 Qd5 Nf7 g5 e4 g6 Ne5 Bxe4 Kf8 Kg2 Qc7 Bf3 Qe7 Qd6 Qxd6 Rxd6 Rb8 Bd5 Ke7 Re6+ Kf8 Kg3 Nd7 Rc6 Ke7 Be6 Ne5 Rc7+ Kf8 Bd5 h5 Kf4 Nd3+ Ke3 Ne5 Ra7 Re8 Kd2 Rd8 Kc2 Nd7 Rb7 Ke7 Be6 Kd6 Kc3 Kc6 Ra7 Kd6 Kd2 Nf8 Bd5 Nd7 Ke3 Re8+ Kf4 Re1 Be6 Nf8 Bc8 Re7 Rxe7 Kxe7 Bb7 Nd7 Bf3 Nb8 Bxh5 Na6 Bf3 Nc7 Bc6 Kd6 Bb5 Ke7 Ke4 Kd6 h5 Ke7 Bc6 Kf8 Bb7 Ke7 Bd5 Ne8 Be6 Nc7 h6
1500400,19,1/2-1/2,d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O Bg5 c4 Ne5 Be6 Nxc6 bxc6 b3 Qa5 Na4 Rad8 e3 c5 Bxf6 gxf6 Nxc5 Bxc5 dxc5 Qxc5 Qh5 Qd6 Rfd1 Qe5 Qh4 a5 Bf1 Rb8 Qd4 Rfc8 Rac1 Qxd4 Rxd4 Kg7 Rc3 cxb3 Rxb3 Rxb3 axb3 Rb8 Ra4 Rxb3 Rxa5 d4 exd4 Rb1 Kg2 Rd1
1500401,18,1-0,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Bc5 d3 c6 Bc4 d6 Qh5 Qe7 Nd2 Nf6 Qh4 Be6 Bxe6 fxe6 a4 a6 e5 dxe5 Nc4 e4 dxe4 O-O a5 e5 Kh1 Rae8 b3 Qf7 Bd2 Re6 f3 Be7 Qe1 Qh5 Qe2 Nd7 Rad1 Rg6 b4 Bh4 g4
1500402,20,0-1,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 e5 O-O Nc6 d5 Ne7 Nd2 a5 a3 Nd7 Rb1 f5 b4 Kh8 f3 f4 c5 dxc5 bxc5 Nxc5 a4 Ne6 dxe6 Qd4+ Kh1 Qxc3 Nc4 Qd4 Ba3 Re8 Qc2 Nc6 Rb5 Qa7 Qb2 Rxe6 Rd1 Re8 Bf1 b6 Qc3 Ba6 Rbd5 Nd4 Rd7 b5 Nxa5 bxa4 Bc5 Qb8 Rxg7 Kxg7 Bxd4 c5 Bxc5 Bxf1 Rxf1 Qb5 Rc1
1500403,21,1/2-1/2,d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 cxd5 exd5 Bg5 Nbd7 e3 c5 Bb5 Qa5 Bxd7+ Nxd7 O-O Bxc3 bxc3 c4 Qc2 O-O a4 Nb8 Rfb1 Qa6 Rb5 Qe6 Bf4 f6 e4 Qxe4 Qxe4 dxe4 Nd2 b6 a5 Bd7 axb6 Bxb5 b7 Nd7 bxa8=Q Rxa8 Nxe4 Nb6 Nd6 a6 Ra5 Nd5 Nxb5 Nxf4 g3 Rb8 Na3 Ne2+ Kg2 Nxc3 Nxc4 Rd8 Rxa6 Nb5 Ne3 Nxd4 Ra7 Nb5 Rb7 Nd6 Rc7 Nb5 Rc5 Nd4 h4 Rd7
1500404,18,1/2-1/2,e4 c5 Nf3 Nc6 c3 d5 exd5 Qxd5 d4 Nf6 Be3 cxd4 cxd4 e6 Nc3 Qd8 Bd3 Be7 O-O O-O a3 b6 Qe2 Bb7 Rad1 Rc8 Bb1 Na5 Bg5 Nd5 Qd3 g6 Bh6 Re8 Ne4 Nc4 Qe2 Nd6 Nxd6 Qxd6 Ne5 Bf8 Qd2 Bxh6 Qxh6 Qf8 Qd2 Rcd8 Rfe1 Qg7 Be4 Re7 Rc1 Qf8
1500405,16,1/2-1/2,c4 e6 g3 d5 Bg2 Nf6 Nf3 dxc4 Qa4+ Nbd7 Qxc4 a6 Qc2 c5 d3 b6 O-O Bb7 b3 Be7 Bb2 O-O Nbd2 Nd5 Rac1 Bf6 Nc4 Qc7 Bxf6 N5xf6 Qb2 Rac8
1500406,21,0-1,d4 d5 c4 dxc4 Nf3 c6 e3 b5 a4 e6 axb5 cxb5 b3 Bb4+ Bd2 Bxd2+ Nbxd2 a5 bxc4 b4 Bd3 Nf6 g4 Bb7 g5 Nfd7 Ne4 Qc7 c5 O-O Rg1 g6 Nfd2 e5 Qg4 exd4 exd4 a4 Rg3 b3 Qh4 Re8 Kf1 Ba6 Bxa6 Rxa6 Rh3 h5 gxh6 b2 Re1 Qb7 Rhe3 Rf8 h7+ Kh8 Qg3 f5 Nd6 f4 Qxg6 Rxd6 cxd6 fxe3 Rxe3 Qb5+ Kg1 Qf5 Qxf5 Rxf5 Ra3 Nb6 Ra2 Rb5 Nb1 Rb4 Kf1 Nc6 Ke2 Nxd4+ Kd3 Nb5
1500407,19,1-0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Bb3 Be7 g4 O-O g5 Nfd7 Rg1 Nc5 Be3 Qa5 Kf1 Nc6 Rg3 Re8 h4 Bd7 h5 Nxb3 axb3 Qd8 g6 fxg6 hxg6 hxg6 Rxg6 Bf6 Nxc6 Bxc6 Qg4 Qe7 Ke2 Qf7 Rg1 Kf8 f4 e5 f5 Rad8 Bg5 Bxg5 Qxg5 Rd7 f6 Re6 Rf1 Ke8 Rxg7
1500408,17,1/2-1/2,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Be3 c5 Qd2 O-O Nf3 Bg4 Ng5 cxd4 cxd4 Nc6 h3 Bd7 Rb1 Rc8 Nf3 Na5 Bd3 Be6 O-O Bc4 Rfe1 b6 Rbc1 Qd7
1500409,21,1-0,e4 c5 Nf3 Nc6 Bb5 e6 O-O Nge7 b3 a6 Bxc6 Nxc6 Bb2 b5 a4 b4 d4 cxd4 Nxd4 Qf6 Ra2 Nxd4 Bxd4 Qg6 f3 Be7 Nd2 d5 exd5 exd5 Qe2 Be6 f4 Kf8 Qe5 Qf6 Qe3 Qf5 Bc5 Qf6 f5 Bd7 Bd4 Qg5 Qe5 Rd8 Nf3 Qf6 Qg3 Qh6 Ne5 Be8 Ng4 Qd6 f6 gxf6 Qe3 h6 Nxf6 Bc6 c3 bxc3 Raf2 Qe6 Qxc3 Rd6 Re1 Qc8 Qg3 Re6 Nd7+ Ke8 Rxe6 fxe6 Nb6 Qb7 Qg6+ Kd8 Qxe6 Re8 Rc2 Bd7 Nxd7 Bc5 Nxc5
1500410,18,1/2-1/2,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 g4 e5 Nf5 h5 g5 Nxe4 Nxg7+ Bxg7 Nxe4 d5 Ng3 Nc6 Nxh5 Rxh5 Qxh5 Nd4 Bd3 e4 c3 Nf3+ Kf1 Bf5 Be2 Qd7 Bxf3 exf3 Qxf3 Be4 Qe3 Kf8 f3 Qh3+ Kf2 Qh4+ Kg2 Qg4+
1500411,21,0-1,d4 f5 g3 Nf6 Bg2 d6 c4 g6 Nc3 Bg7 Nh3 O-O d5 c5 O-O Na6 Nf4 Nc7 Re1 Ng4 Qc2 Rb8 a4 Ne5 Nb5 a6 Nxc7 Qxc7 Bd2 b5 axb5 axb5 cxb5 Rxb5 Bc3 Rb8 h4 Qb6 e4 Bf6 Nd3 Ng4 e5 c4 Nb4 dxe5 Bf3 f4 Kg2 Bf5 Be4 fxg3 fxg3 Bg7 Bxf5 Rxf5 Kh3 h5 Nc6 Re8 Re2 Kh7 Rae1 Nf2+ Kg2 Nd3 Rf1 Rxf1 Kxf1 Rf8+ Kg2 Qc5 Na5 Qxd5+ Kh2 Rf1 Rg2 e4 Qe2 Bxc3 Qxf1 Bxa5 Qf8 Bb4 Re2 Ne5 Qf4 e3
1500412,16,1/2-1/2,d4 d5 c4 dxc4 e3 Nf6 Bxc4 e6 Nf3 a6 a4 c5 Nc3 Nc6 O-O Be7 Qe2 cxd4 Rd1 e5 exd4 exd4 Nxd4 Nxd4 Qe5 Qd6
1500413,16,1/2-1/2,Nf3 d5 c4 c6 e3 Nf6 Nc3 e6 d4 Nbd7 Qc2 Bd6 Be2 O-O O-O Qe7 Bd2 b6 e4 Nxe4 Nxe4 dxe4 Qxe4 Bb7 Bf4
1500414,16,1/2-1/2,d4 Nf6 c4 d6 Nf3 g6 Nc3 Bg7 e4 O-O Be2 e5 O-O Nc6 d5 Ne7 Nd2 Bd7 b4 c6 Ba3 a6 dxc6 bxc6 Rc1 Be6 Re1 Re8 Bf3 Qb8 Rc2 Ra7 Na4 Rd7 Qe2
1500415,15,1/2-1/2,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O d5 d4 O-O Nbd2 c6 b3 Bf5 Bb2 Ne4 Nh4 Nxd2 Qxd2 Be6 Nf3 Nd7
1500416,16,1/2-1/2,d4 c5 d5 f5 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O Nc3 d6 Re1 Na6 e4 fxe4 Ng5 Bg4 Qd2 Nc7 Ncxe4 Nxe4 Bxe4 Bf5 Bg2
